IdEmpresa,Año,IdMes,Energía Facturada (MWh),temperatura,precipitacion,PIB_mensual_interpolado,COSTO_CANASTA,INGRESO_FAMILIAR_MENSUAL
35,2017,9,47760.673763,16.12,31.51,26404708.24,708.79,700.0
35,2017,10,47195.500723,16.32,73.51,26551265.76,708.01,700.0
35,2017,11,47450.40945,16.34,73.69,26697665.09,706.31,700.0
35,2017,12,44891.66781,16.68,102.53,26813037.94,708.98,700.0
35,2018,1,48740.487446,13.9,84.46,26889942.88,712.03,720.53
35,2018,2,46181.135226,15.2,144.86,26915764.97,710.46,720.53
35,2018,3,49397.370107,14.4,146.6,26912429.42,711.13,720.53
35,2018,4,48416.434103,14.4,139.77,26905269.6,709.74,720.53
35,2018,5,47750.638467,14.1,107.34,26913165.18,710.07,720.53
35,2018,6,48468.659089,13.5,15.19,26924231.05,708.22,720.53
35,2018,7,46907.717423,13.2,8.36,26917973.02,707.54,720.53
35,2018,8,49191.556392,12.9,10.82,26880006.08,710.76,720.53
35,2018,9,49756.498380000005,13.7,13.18,26822391.8,712.66,720.53
35,2018,10,50549.925214,15.4,32.96,26765775.5,714.31,720.53
35,2018,11,48808.112878,15.4,101.62,26724149.3,714.67,720.53
35,2018,12,44382.836765,14.3,28.18,26714691.13,715.16,720.53
35,2019,1,49486.006743,15.0,16.5,26751271.67,719.88,735.47
35,2019,2,46692.99193,15.2,49.3,26840265.48,717.79,735.47
35,2019,3,50890.211289,15.3,54.2,26939093.07,713.05,735.47
35,2019,4,42614.935283,14.8,104.5,27030494.29,715.7,735.47
35,2019,5,44095.220615,14.4,52.0,27068584.59,715.61,735.47
35,2019,6,46906.93042,13.7,19.9,27045683.85,715.83,735.47
35,2019,7,44742.173061,13.2,7.7,26959500.65,715.74,735.47
35,2019,8,50018.624768,12.7,8.1,26825288.35,714.47,735.47
35,2019,9,43571.252355,13.9,7.6,26765449.99,713.75,735.47
35,2019,10,42558.190643,14.0,65.2,26915469.39,718.18,735.47
35,2019,11,47466.706055,15.1,72.0,27303538.87,715.1,735.47
35,2019,12,44347.618274,15.4,25.2,27461849.26,715.08,735.47
54,2009,1,40877.632,24.82,259.13,19048194.13,512.03,406.93
54,2009,2,41116.643,25.32,235.1,19017244.53,513.27,406.93
54,2009,3,41305.365,25.5,147.77,18989494.5,519.9,406.93
54,2009,4,44820.872,25.58,77.03,18961052.71,522.76,406.93
54,2009,5,43598.467,25.22,76.2,18936260.49,522.75,406.93
54,2009,6,42756.989,24.1,16.67,18907178.5,522.38,406.93
54,2009,7,42043.216,23.88,5.78,18867992.41,521.73,406.93
54,2009,8,41154.809,23.48,17.22,18815652.9,519.3,406.93
54,2009,9,41667.453717,23.72,17.17,18780968.14,521.26,406.93
54,2009,10,40545.497427,23.48,25.27,18799372.21,522.34,406.93
54,2009,11,42110.294,23.7,46.75,18894316.02,522.59,406.93
54,2009,12,37527.887,25.83,90.0,19028374.04,528.9,406.93
54,2010,1,43646.41499999999,25.45,124.3,19164426.62,534.33,448.0
54,2010,2,44400.05,26.02,277.11,19263288.02,535.48,448.0
54,2010,3,46736.797,26.18,243.34,19331388.5,535.56,448.0
54,2010,4,49430.206000000006,26.28,168.88,19406796.34,539.67,448.0
54,2010,5,47975.995,25.48,48.76,19500128.31,538.89,448.0
54,2010,6,45807.174,24.05,24.7,19627030.21,538.12,448.0
54,2010,7,43988.248,23.55,19.13,19785292.12,536.93,448.0
54,2010,8,44179.367,22.9,15.3,19984803.5,538.73,448.0
54,2010,9,43427.82400000001,22.8,18.39,20192809.98,539.36,448.0
54,2010,10,45212.893,22.92,24.44,20369211.07,540.1,448.0
54,2010,11,43759.9596,22.75,21.81,20503780.26,541.82,448.0
54,2010,12,46187.9082,24.02,68.39,20611867.25,544.71,448.0
54,2011,1,51546.392497,25.08,204.16,20737236.8,548.63,492.8
54,2011,2,49270.1447,25.3,234.68,20902485.18,551.24,492.8
54,2011,3,51094.5523,25.68,99.92,21071061.22,551.87,492.8
54,2011,4,53637.7368,25.48,273.88,21251886.24,555.27,492.8
54,2011,5,54701.9017,24.78,41.48,21398872.73,557.44,492.8
54,2011,6,51907.135,24.15,32.54,21518302.31,556.93,492.8
54,2011,7,48007.5903,23.25,33.97,21604093.24,559.41,492.8
54,2011,8,49485.6938,22.78,44.28,21667807.12,563.75,492.8
54,2011,9,47917.9656,22.8,7.77,21728562.47,567.41,492.8
54,2011,10,48914.198,22.98,23.69,21809614.29,571.08,492.8
54,2011,11,50700.1468,23.95,28.86,21932191.45,572.35,492.8
54,2011,12,54963.51700000001,24.27,180.1,22065958.74,578.04,492.8
54,2012,1,55297.8097,25.13,82.14,22186857.44,581.21,545.07
54,2012,2,56951.456,25.0,74.14,22268266.76,583.27,545.07
54,2012,3,57838.2055,25.1,29.7,22329986.56,587.36,545.07
54,2012,4,59640.3842,25.12,39.84,22414576.31,588.48,545.07
54,2012,5,62337.0167,25.54,64.44,22536010.54,584.71,545.07
54,2012,6,59826.6115,25.36,67.43,22673997.17,586.18,545.07
54,2012,7,55718.9617,25.17,34.76,22779924.61,585.81,545.07
54,2012,8,55715.2183,23.5,11.0,22835995.69,587.86,545.07
54,2012,9,53507.7665,23.7,12.6,22878491.75,594.06,545.07
54,2012,10,53773.831,23.6,34.83,22960498.89,595.44,545.07
54,2012,11,55210.9142,24.9,45.0,23124667.16,596.42,545.07
54,2012,12,59177.39985,25.8,20.17,23327365.05,595.7,545.07
54,2013,1,63202.282866,24.65,202.75,23530150.98,601.61,593.6
54,2013,2,60265.204828,24.89,283.0,23689786.83,602.07,593.6
54,2013,3,62680.606626,24.75,236.0,23820378.27,604.25,593.6
54,2013,4,67198.05097899999,24.45,124.41,23991557.98,605.52,593.6
54,2013,5,61254.07062,23.86,72.06,24208660.05,605.92,593.6
54,2013,6,60196.27214,23.32,34.55,24442731.67,606.29,593.6
54,2013,7,57231.48771,23.3,19.55,24619807.88,606.48,593.6
54,2013,8,57650.41725,23.93,12.68,24707895.1,609.57,593.6
54,2013,9,59517.7956,24.15,7.58,24725220.3,612.05,593.6
54,2013,10,60093.421974,23.86,38.25,24715105.0,614.01,593.6
54,2013,11,61072.44244,23.78,20.72,24712739.28,617.54,593.6
54,2013,12,65007.081128,25.0,77.55,24730327.17,620.86,593.6
54,2014,1,65583.917698,25.18,185.77,24775970.49,628.27,634.67
54,2014,2,67516.55104399999,24.97,225.7,24855664.77,628.22,634.67
54,2014,3,67438.51912699999,25.18,174.5,24959070.89,632.19,634.67
54,2014,4,73224.92574,24.88,121.48,25109867.71,633.61,634.67
54,2014,5,69421.295858,24.73,236.87,25284995.04,634.27,634.67
54,2014,6,70944.65414,24.56,71.43,25451593.01,634.67,634.67
54,2014,7,67486.6422,24.3,13.94,25547157.3,637.0,634.67
54,2014,8,66143.00170000001,24.15,15.56,25547444.08,638.06,634.67
54,2014,9,66052.1636,23.58,21.87,25509584.92,641.2,634.67
54,2014,10,65149.8783,23.67,51.09,25516850.62,642.85,634.67
54,2014,11,66814.4303,24.05,44.1,25615754.16,644.74,634.67
54,2014,12,70836.0333,24.58,113.55,25706584.96,646.3,634.67
54,2015,2,74164.5551,25.69,166.96,25402791.89,654.48,660.8
54,2015,3,72482.3688,25.51,291.45,25106748.8,657.68,660.8
54,2015,4,76670.8103,25.68,192.76,24904872.93,660.85,660.8
54,2015,5,78790.72260000001,25.64,141.0,24967235.01,665.09,660.8
54,2015,6,79259.636149,25.2,26.47,25183993.99,666.92,660.8
54,2015,7,76801.754424,24.76,25.45,25369058.98,668.57,660.8
54,2015,8,73165.945032,24.3,13.75,25397950.6,668.95,660.8
54,2015,9,74073.118067,24.8,8.19,25293291.89,670.53,660.8
54,2015,10,73532.141403,24.8,48.48,25133753.15,669.88,660.8
54,2015,11,76301.566611,25.14,53.28,24971851.19,669.96,660.8
54,2015,12,81809.512063,25.58,67.02,24848501.57,673.21,660.8
54,2016,1,80723.85789099999,26.13,195.49,24779695.26,675.93,683.2
54,2016,2,78959.02762200001,25.99,229.67,24783334.57,678.61,683.2
54,2016,3,82487.599998,25.97,239.89,24822407.15,680.7,683.2
54,2016,4,79061.260357,26.04,220.08,24858919.55,683.16,683.2
54,2016,5,83225.18104899999,27.0,38.43,24863203.11,686.74,683.2
54,2016,6,79573.625612,25.85,22.19,24878172.36,688.53,683.2
54,2016,7,76314.543976,25.55,17.74,24960917.54,688.21,683.2
54,2016,8,78216.302849,25.7,8.81,25160152.91,689.1,683.2
54,2016,9,77404.013385,26.3,20.67,25449652.98,691.38,683.2
54,2016,10,74837.646588,26.1,10.57,25775821.66,691.88,683.2
54,2016,11,78197.40493,26.4,10.95,26120322.63,692.56,683.2
54,2016,12,81381.147249,26.0,45.8,26426986.93,700.96,683.2
54,2017,1,81896.297196,24.32,170.06,26681922.74,701.93,700.0
54,2017,2,84047.892069,23.92,116.9,26842647.08,708.52,700.0
54,2017,3,83408.547654,23.92,153.31,26892590.77,709.22,700.0
54,2017,4,87330.44660699999,23.4,87.96,26830156.28,706.04,700.0
54,2017,5,89138.221501,23.3,130.98,26657579.08,709.18,700.0
54,2017,6,80762.851716,23.7,26.04,26445443.19,707.47,700.0
54,2017,7,76547.624427,23.57,26.43,26304819.34,708.51,700.0
54,2017,8,79674.421776,23.45,52.95,26300401.7,709.25,700.0
54,2017,9,77188.28923200001,21.8,50.37,26404708.24,708.79,700.0
72,2009,1,24807.905772,25.15,244.96,19048194.13,512.03,406.93
72,2009,2,23657.321625,25.9,131.38,19017244.53,513.27,406.93
72,2009,3,23344.102002,26.1,126.34,18989494.5,519.9,406.93
72,2009,4,26538.27215,25.8,143.22,18961052.71,522.76,406.93
72,2009,5,27184.838401,25.8,121.5,18936260.49,522.75,406.93
72,2009,6,24421.451603,25.1,17.88,18907178.5,522.38,406.93
72,2009,7,24737.137947000003,25.2,35.88,18867992.41,521.73,406.93
72,2009,8,26239.396288,25.1,37.3,18815652.9,519.3,406.93
72,2009,9,29286.979268,24.4,19.88,18780968.14,521.26,406.93
72,2009,10,24689.915555,24.8,1.78,18799372.21,522.34,406.93
72,2009,11,24576.188999,24.9,18.17,18894316.02,522.59,406.93
72,2010,1,24100.501736,26.67,271.0,19164426.62,534.33,448.0
72,2010,2,24257.791756,26.67,368.66,19263288.02,535.48,448.0
72,2010,3,24382.926913,26.37,375.87,19331388.5,535.56,448.0
72,2010,4,24279.074175,26.53,270.59,19406796.34,539.67,448.0
72,2010,5,24949.833477,25.33,127.89,19500128.31,538.89,448.0
72,2010,6,26635.841193,25.0,152.12,19627030.21,538.12,448.0
72,2010,7,24785.55547,25.2,76.3,19785292.12,536.93,448.0
72,2010,8,26633.279122,25.35,35.48,19984803.5,538.73,448.0
72,2010,9,26364.267418000003,24.65,67.3,20192809.98,539.36,448.0
72,2010,10,24968.752065,24.85,64.98,20369211.07,540.1,448.0
72,2010,11,29310.395078,25.0,171.44,20503780.26,541.82,448.0
72,2011,1,27583.610992,25.27,218.19,20737236.8,548.63,492.8
72,2011,2,30246.488835,26.03,151.6,20902485.18,551.24,492.8
72,2011,3,29390.477191,26.33,184.41,21071061.22,551.87,492.8
72,2011,4,29610.491989,26.27,161.0,21251886.24,555.27,492.8
72,2011,5,26681.671106,26.27,55.33,21398872.73,557.44,492.8
72,2011,6,25016.09724,25.87,88.54,21518302.31,556.93,492.8
72,2011,7,27677.828221,25.63,133.94,21604093.24,559.41,492.8
72,2011,8,27564.119124,25.17,56.27,21667807.12,563.75,492.8
72,2011,9,26075.700215,25.03,68.34,21728562.47,567.41,492.8
72,2011,10,28232.531881,24.63,60.46,21809614.29,571.08,492.8
72,2011,11,30035.292847,25.23,17.6,21932191.45,572.35,492.8
72,2011,12,28055.140568000003,25.7,60.82,22065958.74,578.04,492.8
72,2012,1,27628.475812,24.44,313.14,22186857.44,581.21,545.07
72,2012,2,31908.810178,24.76,282.69,22268266.76,583.27,545.07
72,2012,3,27432.886159,26.6,317.6,22329986.56,587.36,545.07
72,2012,4,30999.421706,26.6,170.66,22414576.31,588.48,545.07
72,2012,5,32625.809119,26.15,352.48,22536010.54,584.71,545.07
72,2012,6,34372.538771,25.7,196.18,22673997.17,586.18,545.07
72,2012,7,34978.254945,25.7,79.08,22779924.61,585.81,545.07
72,2012,8,33806.143907,25.55,35.2,22835995.69,587.86,545.07
72,2012,9,34134.157232,25.65,31.88,22878491.75,594.06,545.07
72,2012,10,32734.431944,25.9,47.15,22960498.89,595.44,545.07
72,2012,11,34613.491925,26.2,62.75,23124667.16,596.42,545.07
72,2012,12,33198.239529,26.3,34.7,23327365.05,595.7,545.07
72,2013,1,32167.550542,24.62,350.14,23530150.98,601.61,593.6
72,2013,2,32903.828303,24.74,217.56,23689786.83,602.07,593.6
72,2013,3,29717.437368,25.1,319.74,23820378.27,604.25,593.6
72,2013,4,32190.243742,24.92,304.07,23991557.98,605.52,593.6
72,2013,5,30988.537783,24.18,236.23,24208660.05,605.92,593.6
72,2013,6,33845.397407,24.28,75.07,24442731.67,606.29,593.6
72,2013,7,32064.909558,23.86,74.59,24619807.88,606.48,593.6
72,2013,8,31720.480605,24.02,72.35,24707895.1,609.57,593.6
72,2013,9,34752.18702,24.1,98.07,24725220.3,612.05,593.6
72,2013,10,31655.544494,24.05,115.62,24715105.0,614.01,593.6
72,2013,11,30139.857,24.3,89.17,24712739.28,617.54,593.6
72,2013,12,32567.626831,23.77,122.55,24730327.17,620.86,593.6
72,2014,1,32123.523548,24.68,352.63,24775970.49,628.27,634.67
72,2014,2,35567.245744,24.66,269.87,24855664.77,628.22,634.67
72,2014,3,31970.61,25.1,315.11,24959070.89,632.19,634.67
72,2014,4,33885.479357,25.3,329.96,25109867.71,633.61,634.67
72,2014,5,33477.768511999995,25.18,337.31,25284995.04,634.27,634.67
72,2014,6,35621.191,25.02,174.59,25451593.01,634.67,634.67
72,2014,7,31043.818624,24.88,90.36,25547157.3,637.0,634.67
72,2014,8,35806.767241,24.52,96.79,25547444.08,638.06,634.67
72,2014,9,34810.648785,24.5,76.06,25509584.92,641.2,634.67
72,2014,10,30553.186526,24.6,157.89,25516850.62,642.85,634.67
72,2014,11,35041.832399,24.12,96.03,25615754.16,644.74,634.67
72,2014,12,32602.134952,22.9,93.88,25706584.96,646.3,634.67
72,2015,2,34260.934671,25.12,279.17,25402791.89,654.48,660.8
72,2015,3,32239.447916,25.36,277.5,25106748.8,657.68,660.8
72,2015,4,35125.75236,25.78,255.96,24904872.93,660.85,660.8
72,2015,5,35638.212598,25.98,341.23,24967235.01,665.09,660.8
72,2015,6,36802.125257,25.72,186.93,25183993.99,666.92,660.8
72,2015,7,36872.746189,25.44,212.24,25369058.98,668.57,660.8
72,2015,8,37366.859326,25.16,112.86,25397950.6,668.95,660.8
72,2015,9,38882.287453,24.85,76.11,25293291.89,670.53,660.8
72,2015,10,34724.888963,25.1,215.57,25133753.15,669.88,660.8
72,2015,11,36329.936691,25.02,169.56,24971851.19,669.96,660.8
72,2015,12,37332.453853,25.58,245.17,24848501.57,673.21,660.8
72,2016,1,37881.599722,25.56,527.16,24779695.26,675.93,683.2
72,2016,2,37081.791495,25.64,285.59,24783334.57,678.61,683.2
72,2016,3,35798.130502,25.84,203.6,24822407.15,680.7,683.2
72,2016,4,37591.547072,25.4,249.46,24858919.55,683.16,683.2
72,2016,5,36159.601927,25.28,221.91,24863203.11,686.74,683.2
72,2016,6,38573.604722,24.57,139.52,24878172.36,688.53,683.2
72,2016,7,39044.423064,24.4,99.38,24960917.54,688.21,683.2
72,2016,8,36920.969366,26.05,55.52,25160152.91,689.1,683.2
72,2016,9,35822.62,26.2,163.28,25449652.98,691.38,683.2
72,2016,10,37528.183328,25.8,65.87,25775821.66,691.88,683.2
72,2016,11,34077.859833,25.5,56.17,26120322.63,692.56,683.2
72,2016,12,34059.39,25.9,158.7,26426986.93,700.96,683.2
72,2017,1,36810.81,24.82,283.23,26681922.74,701.93,700.0
72,2017,2,36450.92148,24.98,102.57,26842647.08,708.52,700.0
72,2017,3,38381.76,24.3,128.13,26892590.77,709.22,700.0
72,2017,4,37735.44,24.38,188.6,26830156.28,706.04,700.0
72,2017,5,41081.459015,24.38,155.7,26657579.08,709.18,700.0
72,2017,6,38704.64,25.53,221.22,26445443.19,707.47,700.0
72,2017,7,38581.496791,25.4,67.84,26304819.34,708.51,700.0
72,2017,8,47550.03,25.47,89.12,26300401.7,709.25,700.0
72,2017,9,42434.46,25.9,70.4,26404708.24,708.79,700.0
72,2017,10,39733.278842,26.15,93.63,26551265.76,708.01,700.0
72,2017,11,47067.570640000005,24.8,5.45,26697665.09,706.31,700.0
72,2017,12,36878.10199,24.8,89.1,26813037.94,708.98,700.0
87,2009,1,76085.58564,25.6,263.04,19048194.13,512.03,406.93
87,2009,2,75352.00622,25.86,221.96,19017244.53,513.27,406.93
87,2009,3,80109.95780999999,25.86,214.62,18989494.5,519.9,406.93
87,2009,4,82766.52909,25.48,89.65,18961052.71,522.76,406.93
87,2009,5,84921.97435,25.26,54.59,18936260.49,522.75,406.93
87,2009,6,80296.97066,24.96,38.72,18907178.5,522.38,406.93
87,2009,7,80726.61276,24.9,19.63,18867992.41,521.73,406.93
87,2009,8,81072.61600000001,25.06,8.34,18815652.9,519.3,406.93
87,2009,9,85701.75538,25.48,29.52,18780968.14,521.26,406.93
87,2009,10,86740.73163,26.13,9.87,18799372.21,522.34,406.93
87,2009,11,80300.88523,25.8,12.76,18894316.02,522.59,406.93
87,2009,12,82540.79699999999,26.5,144.23,19028374.04,528.9,406.93
87,2010,1,85161.19795999999,26.34,274.12,19164426.62,534.33,448.0
87,2010,2,87467.65207000001,26.64,461.82,19263288.02,535.48,448.0
87,2010,3,91829.91739,26.92,358.17,19331388.5,535.56,448.0
87,2010,4,91590.76132,26.94,371.24,19406796.34,539.67,448.0
87,2010,5,92543.7226,26.52,106.34,19500128.31,538.89,448.0
87,2010,6,86495.18622,24.85,18.95,19627030.21,538.12,448.0
87,2010,7,86805.58782,24.2,29.99,19785292.12,536.93,448.0
87,2010,8,86316.746982,24.1,3.8,19984803.5,538.73,448.0
87,2010,9,89173.155992,24.35,12.66,20192809.98,539.36,448.0
87,2010,10,94207.905985,24.62,5.36,20369211.07,540.1,448.0
87,2010,11,90853.803414,24.58,18.86,20503780.26,541.82,448.0
87,2010,12,95176.189495,24.87,258.92,20611867.25,544.71,448.0
87,2011,1,97166.89924199998,25.66,218.87,20737236.8,548.63,492.8
87,2011,2,95908.983981,26.28,280.95,20902485.18,551.24,492.8
87,2011,3,104106.727985,26.6,133.73,21071061.22,551.87,492.8
87,2011,4,103383.30398599998,25.88,287.51,21251886.24,555.27,492.8
87,2011,5,99730.40398,25.4,22.14,21398872.73,557.44,492.8
87,2011,6,99003.035231,24.68,28.62,21518302.31,556.93,492.8
87,2011,7,98213.863963,24.78,30.81,21604093.24,559.41,492.8
87,2011,8,98163.710879,24.18,3.27,21667807.12,563.75,492.8
87,2011,9,98638.01777900002,24.72,9.65,21728562.47,567.41,492.8
87,2011,10,94688.464982,25.22,22.25,21809614.29,571.08,492.8
87,2011,11,96464.404883,25.2,15.32,21932191.45,572.35,492.8
87,2011,12,102379.78598,26.0,94.31,22065958.74,578.04,492.8
87,2012,1,100741.86713,25.42,427.78,22186857.44,581.21,545.07
87,2012,2,96415.5114,26.02,471.43,22268266.76,583.27,545.07
87,2012,3,103802.1402,26.82,455.84,22329986.56,587.36,545.07
87,2012,4,106129.864,26.92,288.67,22414576.31,588.48,545.07
87,2012,5,109878.8963,26.52,218.11,22536010.54,584.71,545.07
87,2012,6,106512.362,25.72,45.49,22673997.17,586.18,545.07
87,2012,7,103032.188,24.68,7.28,22779924.61,585.81,545.07
87,2012,8,104365.703,24.15,5.16,22835995.69,587.86,545.07
87,2012,9,104534.131,24.58,6.32,22878491.75,594.06,545.07
87,2012,10,106290.4482,24.78,11.22,22960498.89,595.44,545.07
87,2012,11,114466.123,25.6,17.04,23124667.16,596.42,545.07
87,2012,12,115265.429,26.13,44.4,23327365.05,595.7,545.07
87,2013,1,113210.00665,26.13,223.23,23530150.98,601.61,593.6
87,2013,2,108399.05037,26.27,280.2,23689786.83,602.07,593.6
87,2013,3,120435.52533,26.67,350.68,23820378.27,604.25,593.6
87,2013,4,117823.0714,26.3,252.75,23991557.98,605.52,593.6
87,2013,5,118028.416,25.13,51.75,24208660.05,605.92,593.6
87,2013,6,109626.218,24.1,15.04,24442731.67,606.29,593.6
87,2013,7,110060.403,23.2,7.05,24619807.88,606.48,593.6
87,2013,8,115740.93409,23.6,21.65,24707895.1,609.57,593.6
87,2013,9,120734.34984,24.57,7.2,24725220.3,612.05,593.6
87,2013,10,125427.627,24.73,14.32,24715105.0,614.01,593.6
87,2013,11,126103.773,24.9,3.08,24712739.28,617.54,593.6
87,2013,12,128838.666,25.97,62.55,24730327.17,620.86,593.6
87,2014,1,124804.4219,25.98,307.82,24775970.49,628.27,634.67
87,2014,2,125551.0093,26.0,326.55,24855664.77,628.22,634.67
87,2014,3,132235.529,26.9,210.47,24959070.89,632.19,634.67
87,2014,4,129763.95856,26.72,245.91,25109867.71,633.61,634.67
87,2014,5,136189.346,26.12,223.65,25284995.04,634.27,634.67
87,2014,6,131832.63799999998,26.07,34.71,25451593.01,634.67,634.67
87,2014,7,134270.5106,25.07,13.94,25547157.3,637.0,634.67
87,2014,8,127943.73,24.63,4.71,25547444.08,638.06,634.67
87,2014,9,121966.26476,24.57,19.69,25509584.92,641.2,634.67
87,2014,10,130456.08062,24.93,25.96,25516850.62,642.85,634.67
87,2014,11,135818.43418,25.3,5.78,25615754.16,644.74,634.67
87,2014,12,143028.3419,26.67,30.17,25706584.96,646.3,634.67
87,2015,2,134737.88963,26.75,346.34,25402791.89,654.48,660.8
87,2015,3,144483.685604,26.88,346.24,25106748.8,657.68,660.8
87,2015,4,139757.961963,27.25,310.76,24904872.93,660.85,660.8
87,2015,5,147432.037354,27.17,265.41,24967235.01,665.09,660.8
87,2015,6,143360.16049,26.7,127.96,25183993.99,666.92,660.8
87,2015,7,142275.009786,25.87,31.9,25369058.98,668.57,660.8
87,2015,8,141542.748844,24.77,3.0,25397950.6,668.95,660.8
87,2015,9,142203.433979,25.73,14.2,25293291.89,670.53,660.8
87,2015,10,147491.42608,25.87,39.86,25133753.15,669.88,660.8
87,2015,11,147583.07735,26.3,36.66,24971851.19,669.96,660.8
87,2015,12,159857.368993,27.33,132.03,24848501.57,673.21,660.8
87,2016,1,149990.682738,27.1,347.78,24779695.26,675.93,683.2
87,2016,2,148468.03774499998,27.35,280.91,24783334.57,678.61,683.2
87,2016,3,151736.98475,27.55,440.82,24822407.15,680.7,683.2
87,2016,4,149113.724021,27.1,316.55,24858919.55,683.16,683.2
87,2016,5,157751.191672,26.8,128.72,24863203.11,686.74,683.2
87,2016,6,151913.07939,25.7,32.32,24878172.36,688.53,683.2
87,2016,7,143640.543039,24.8,24.92,24960917.54,688.21,683.2
87,2016,8,149245.663969,24.9,5.18,25160152.91,689.1,683.2
87,2016,9,150144.974195,25.2,37.72,25449652.98,691.38,683.2
87,2016,10,149011.589606,24.8,9.78,25775821.66,691.88,683.2
87,2016,11,150397.242863,25.5,21.26,26120322.63,692.56,683.2
87,2016,12,163638.385092,26.4,40.18,26426986.93,700.96,683.2
87,2017,1,156943.851482,25.8,378.62,26681922.74,701.93,700.0
87,2017,2,147407.555519,26.4,298.09,26842647.08,708.52,700.0
87,2017,3,159183.751996,26.3,353.8,26892590.77,709.22,700.0
87,2017,4,158976.37215,26.6,257.73,26830156.28,706.04,700.0
87,2017,5,160671.78100000002,26.5,108.18,26657579.08,709.18,700.0
87,2017,6,150481.107509,25.1,25.89,26445443.19,707.47,700.0
87,2017,7,146089.958182,23.9,5.48,26304819.34,708.51,700.0
87,2017,8,153212.854,24.2,11.26,26300401.7,709.25,700.0
87,2017,9,151802.80849999998,24.6,32.15,26404708.24,708.79,700.0
87,2017,10,158646.5503,25.1,36.43,26551265.76,708.01,700.0
87,2017,11,154084.28156,24.4,52.57,26697665.09,706.31,700.0
87,2017,12,165743.030372,25.2,89.22,26813037.94,708.98,700.0
87,2018,1,172012.278921,25.7,139.54,26889942.88,712.03,720.53
87,2018,2,163233.90256299998,25.3,438.59,26915764.97,710.46,720.53
87,2018,3,173219.126598,26.0,260.61,26912429.42,711.13,720.53
87,2018,4,175686.78757699998,26.3,190.12,26905269.6,709.74,720.53
87,2018,5,166329.707914,25.5,160.52,26913165.18,710.07,720.53
87,2018,6,163154.396858,23.9,7.2,26924231.05,708.22,720.53
87,2018,7,159676.64837,23.5,3.77,26917973.02,707.54,720.53
87,2018,8,167621.04514,23.5,2.55,26880006.08,710.76,720.53
87,2018,9,165074.190754,24.6,3.5,26822391.8,712.66,720.53
87,2018,10,170528.824266,24.4,0.8,26765775.5,714.31,720.53
87,2018,11,175033.194496,25.6,7.7,26724149.3,714.67,720.53
87,2018,12,179362.805694,25.6,344.2,26714691.13,715.16,720.53
87,2019,1,183646.41061,25.6,430.6,26751271.67,719.88,735.47
87,2019,2,179570.97394,26.5,750.8,26840265.48,717.79,735.47
87,2019,3,187895.859283,26.4,638.9,26939093.07,713.05,735.47
87,2019,4,192317.892966,26.7,544.4,27030494.29,715.7,735.47
87,2019,5,191292.501801,26.1,357.2,27068584.59,715.61,735.47
87,2019,6,176006.433748,25.2,130.5,27045683.85,715.83,735.47
87,2019,7,174814.807468,24.1,10.8,26959500.65,715.74,735.47
87,2019,8,173673.490395,23.5,0.8,26825288.35,714.47,735.47
87,2019,9,179249.911304,24.3,23.4,26765449.99,713.75,735.47
87,2019,10,186273.183115,24.5,5.0,26915469.39,718.18,735.47
87,2019,11,187989.171287,25.2,99.5,27303538.87,715.1,735.47
130,2009,1,18357.031993,26.37,390.94,19048194.13,512.03,406.93
130,2009,2,14985.159989,26.3,308.21,19017244.53,513.27,406.93
130,2009,3,14698.344991,26.9,213.96,18989494.5,519.9,406.93
130,2009,4,18094.32999,27.27,111.44,18961052.71,522.76,406.93
130,2009,5,18045.18899,26.67,57.56,18936260.49,522.75,406.93
130,2009,6,18357.031993,25.53,32.62,18907178.5,522.38,406.93
130,2009,7,19750.132991,25.2,0.13,18867992.41,521.73,406.93
130,2009,8,19760.76599,25.3,0.0,18815652.9,519.3,406.93
130,2009,9,20703.172991,25.43,0.0,18780968.14,521.26,406.93
130,2009,10,19636.177989,25.67,2.05,18799372.21,522.34,406.93
130,2009,11,17875.932989,25.93,0.1,18894316.02,522.59,406.93
130,2009,12,17722.01299,26.73,134.17,19028374.04,528.9,406.93
130,2010,1,18145.047468,26.6,322.96,19164426.62,534.33,448.0
130,2010,2,17771.947405,27.03,484.19,19263288.02,535.48,448.0
130,2010,3,17570.397627,27.33,396.24,19331388.5,535.56,448.0
130,2010,4,18049.018654,27.47,428.76,19406796.34,539.67,448.0
130,2010,5,19368.301,27.03,165.19,19500128.31,538.89,448.0
130,2010,6,18805.399615,25.33,30.28,19627030.21,538.12,448.0
130,2010,7,18242.063445,25.0,19.59,19785292.12,536.93,448.0
130,2010,8,19399.467,24.77,5.8,19984803.5,538.73,448.0
130,2010,9,20052.880329,25.17,7.28,20192809.98,539.36,448.0
130,2010,10,19179.401429,25.17,3.35,20369211.07,540.1,448.0
130,2010,11,18706.340636,24.5,17.31,20503780.26,541.82,448.0
130,2010,12,18289.313535,25.07,324.23,20611867.25,544.71,448.0
130,2011,1,19034.119,25.7,391.31,20737236.8,548.63,492.8
130,2011,2,18467.988699,26.2,404.67,20902485.18,551.24,492.8
130,2011,3,19416.229,27.33,128.54,21071061.22,551.87,492.8
130,2011,4,20110.554758,26.73,323.23,21251886.24,555.27,492.8
130,2011,5,20690.657617,26.57,21.61,21398872.73,557.44,492.8
130,2011,6,20969.83856,25.7,41.72,21518302.31,556.93,492.8
